block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_43904,0,96,0,0,#96 EP TRUE EXPRESS,50058,201_merged_579283,572568,
b_44024,0,60,0,0,#60 INGERSOLL/UNIVERSITY,49975,2_merged_579288,572009,
b_44006,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,1_merged_579286,572203,
b_43939,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49932,3_merged_579287,571464,
b_43980,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION VIA COUNTY LINE,50004,8101_merged_579284,572201,
b_44007,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,1_merged_579286,572206,
b_43990,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,1_merged_579286,572207,
b_43892,0,14,0,1,#14 BEAVER AVE TO DART CENTRAL STATION,49818,1_merged_579286,569537,
b_44007,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,1_merged_579286,572205,
b_44245,0,D-LINE,0,1,#42 WESTERN GATEWAY,50104,17002,578641,
b_44247,0,D-LINE,0,1,#42 WESTERN GATEWAY,50084,1_merged_579286,579009,
b_43955,0,D-LINE,0,1,#42 WESTERN GATEWAY,50084,2_merged_579288,572777,
a_43478,0,17,0,1,DART CENTRAL STATION,49571,2_merged_579277,563051,
a_43480,0,17,0,1,DART CENTRAL STATION,49572,2_merged_579277,563050,
a_43456,0,17,0,1,DART CENTRAL STATION,49576,2_merged_579277,563053,
a_43480,0,17,0,1,DART CENTRAL STATION,49583,2_merged_579277,563052,
a_43481,0,17,0,0,ADVENTURELAND,49560,3_merged_579276,563055,
a_43479,0,17,0,1,DART CENTRAL STATION,49583,2_merged_579277,563054,
a_43483,0,17,0,0,BONDURANT,49562,3_merged_579276,563057,
a_43482,0,17,0,0,ADVENTURELAND,49560,3_merged_579276,563056,
a_43484,0,17,0,0,ALTOONA,49565,3_merged_579276,563059,
a_43484,0,17,0,0,ALTOONA,49565,3_merged_579276,563058,
b_43907,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1_merged_579286,569688,
a_43458,0,3,0,1,DART CENTRAL STATION,49600,2_merged_579277,563293,
a_43459,0,3,0,1,DART CENTRAL STATION,49600,2_merged_579277,563292,
a_43456,0,3,0,1,DART CENTRAL STATION,49600,2_merged_579277,563291,
a_43455,0,3,0,1,DART CENTRAL STATION,49600,2_merged_579277,563290,
a_43459,0,3,0,1,DART CENTRAL STATION,49600,2_merged_579277,563297,
a_43456,0,3,0,1,DART CENTRAL STATION,49600,2_merged_579277,563296,
a_43455,0,3,0,1,DART CENTRAL STATION,49600,2_merged_579277,563295,
a_43457,0,3,0,1,DART CENTRAL STATION,49600,2_merged_579277,563294,
b_44246,0,D-LINE,0,1,#42 WESTERN GATEWAY,50084,1_merged_579286,579008,
a_43493,0,3,0,0,VALLEY WEST MALL,49596,3_merged_579276,563299,
a_43458,0,3,0,1,DART CENTRAL STATION,49600,2_merged_579277,563298,
b_43898,0,14,0,1,#14 BEAVER AVE TO DART CENTRAL STATION,49817,3_merged_579287,569617,
b_43943,0,92,0,0,#92 HICKMAN EXPRESS,50039,14201_merged_579293,572518,
b_43943,0,92,0,0,#92 HICKMAN EXPRESS,50039,1301_merged_579285,572519,
a_43408,0,14,0,1,DART CENTRAL STATION,49502,2_merged_579277,561835,
a_43409,0,14,0,1,DART CENTRAL STATION,49502,2_merged_579277,561834,
a_43409,0,14,0,1,DART CENTRAL STATION,49502,2_merged_579277,561837,
a_43410,0,14,0,1,DART CENTRAL STATION,49502,2_merged_579277,561836,
a_43409,0,14,0,1,DART CENTRAL STATION,49502,2_merged_579277,561831,
a_43410,0,14,0,1,DART CENTRAL STATION,49502,2_merged_579277,561830,
a_43410,0,14,0,1,DART CENTRAL STATION,49502,2_merged_579277,561833,
a_43408,0,14,0,1,DART CENTRAL STATION,49502,2_merged_579277,561832,
a_43455,0,16,0,0,MERLE HAY MALL,49535,2_merged_579277,562830,
a_43457,0,16,0,0,MERLE HAY MALL,49535,2_merged_579277,562831,
a_43458,0,16,0,0,MERLE HAY MALL,49535,2_merged_579277,562832,
a_43459,0,16,0,0,MERLE HAY MALL,49535,2_merged_579277,562833,
a_43456,0,16,0,0,MERLE HAY MALL,49535,2_merged_579277,562834,
a_43408,0,14,0,1,DART CENTRAL STATION,49502,2_merged_579277,561838,
a_43457,0,16,0,0,MERLE HAY MALL,49535,2_merged_579277,562836,
a_43458,0,16,0,0,MERLE HAY MALL,49535,2_merged_579277,562837,
a_43560,0,60,0,1,UNIVERSITY/INGERSOLL,49660,3_merged_579276,564719,
a_43560,0,60,0,1,UNIVERSITY/INGERSOLL,49660,3_merged_579276,564718,
a_43408,0,52,0,1,VALLEY WEST TO DART CENTRAL STATION,49626,2_merged_579277,564249,
a_43426,0,15,0,1,DART CENTRAL STATION,49518,2_merged_579277,562098,
a_43410,0,52,0,0,VALLEY WEST/JORDAN CREEK,49625,2_merged_579277,564245,
a_43560,0,60,0,1,UNIVERSITY/INGERSOLL,49660,3_merged_579276,564712,
a_43560,0,60,0,1,UNIVERSITY/INGERSOLL,49660,3_merged_579276,564711,
a_43560,0,60,0,1,UNIVERSITY/INGERSOLL,49660,3_merged_579276,564710,
a_43560,0,60,0,1,UNIVERSITY/INGERSOLL,49660,3_merged_579276,564717,
a_43560,0,60,0,1,UNIVERSITY/INGERSOLL,49660,3_merged_579276,564716,
a_43409,0,52,0,0,VALLEY WEST/JORDAN CREEK,49625,2_merged_579277,564243,
a_43410,0,52,0,0,VALLEY WEST/JORDAN CREEK,49625,2_merged_579277,564242,
a_43508,0,98,0,1,ANKENY EXPRESS,49753,1_merged_579275,565348,
b_44008,0,7,0,1,#7 SW 9TH TO DART CENTRAL STATION,50001,1_merged_579286,572204,
b_43908,0,15,0,0,#15B 6TH AVENUE TO HARDING / PARK FAIR MALL,49831,1301_merged_579285,569686,
a_43511,0,50,0,1,E 42ND STREET,49623,1_merged_579275,564120,
b_43963,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,1_merged_579286,570711,
b_43984,0,5,0,1,#5 FRANKLIN AVE TO DART CENTRAL STATION,49934,1_merged_579286,571495,
b_44013,0,6,0,1,#6 INDIANOLA TO DART CENTRAL STATION VIA SE 14TH,49964,3_merged_579287,571897,
b_43933,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49855,201_merged_579283,570344,
a_43512,0,50,0,1,E 42ND STREET,49623,1_merged_579275,564121,
b_43926,0,94,0,1,#94 WESTOWN EXPRESS,50051,201_merged_579283,572547,
a_43426,0,15,0,1,DART CENTRAL STATION,49518,2_merged_579277,562095,
b_44069,0,8,0,0,#8B FLEUR FR BRODY TO SW 14TH & HIGHVIEW,50094,8101_merged_579284,572479,
b_43963,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,1_merged_579286,570685,
b_43964,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,1_merged_579286,570686,
b_43965,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,1_merged_579286,570687,
b_43965,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,1_merged_579286,570688,
b_43966,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,1_merged_579286,570689,
b_44067,0,8,0,0,#8A FLEUR TO BRODY,50093,8101_merged_579284,572477,
a_43441,0,98,0,1,ANKENY EXPRESS,49753,1_merged_579275,565343,
b_43898,0,14,0,1,#14 BEAVER AVE TO DART CENTRAL STATION,49817,3_merged_579287,569608,
a_43461,0,16,0,1,DART CENTRAL STATION,49542,3_merged_579276,562900,
a_43487,0,3,0,1,DART CENTRAL STATION,49601,1_merged_579275,563189,
a_43616,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565434,
a_43490,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563187,
a_43487,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563186,
a_43492,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563185,
a_43491,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563184,
a_43491,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563183,
a_43615,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565437,
a_43490,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563181,
a_43487,0,3,0,0,VALLEY WEST MALL,49596,1_merged_579275,563180,
a_43518,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564407,
a_43536,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564406,
a_43535,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564405,
a_43562,0,98,0,1,ANKENY EXPRESS,49751,14201_merged_579282,565340,
a_43537,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564403,
a_43518,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564402,
a_43536,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564401,
a_43534,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564400,
b_43858,0,1,0,1,DART CENTRAL STATION,49777,1_merged_579286,569350,
a_43514,0,50,0,1,E 42ND STREET,49624,1_merged_579275,564128,
b_43859,0,1,0,1,DART CENTRAL STATION,49777,1_merged_579286,569352,
b_43858,0,1,0,1,DART CENTRAL STATION,49777,1_merged_579286,569353,
b_43859,0,1,0,1,DART CENTRAL STATION,49777,1_merged_579286,569354,
b_43857,0,1,0,1,DART CENTRAL STATION,49777,1_merged_579286,569355,
a_43534,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,49650,1_merged_579275,564409,
a_43513,0,50,0,1,E 42ND STREET,49624,1_merged_579275,564129,
b_43864,0,1,0,0,E 42ND & HUBBELL,49774,2_merged_579288,569373,
b_43909,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,8101_merged_579284,569684,
a_43508,0,98,0,1,ANKENY EXPRESS,49753,1_merged_579275,565345,
b_43935,0,16,0,1,#16 DOUGLAS AVE TO DART CENTRAL STATION,49858,2_merged_579288,570508,
a_43562,0,98,0,1,ANKENY EXPRESS,49753,1_merged_579275,565344,
b_43932,0,16,0,0,#16C DOUGLAS AVE TO MEREDITH AND MERLE HAY,49854,8101_merged_579284,570358,
b_43933,0,16,0,0,#16A DOUGLAS TO HOOVER / MERLE HAY,49853,8101_merged_579284,570359,
b_43911,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,3_merged_579287,569828,
b_43911,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,3_merged_579287,569829,
b_43907,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49856,1_merged_579286,570352,
b_43932,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49856,1_merged_579286,570353,
b_43867,0,15,0,1,#15 6TH AVENUE TO DART CENTRAL STATION,49835,3_merged_579287,569824,
b_43907,0,16,0,0,#16 DOUGLAS AVE TO MERLE HAY,49856,8101_merged_579284,570351,
b_43867,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,3_merged_579287,569822,
b_43911,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,3_merged_579287,569823,
b_43911,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,3_merged_579287,569820,
b_44252,0,D-LINE,0,1,#42 WESTERN GATEWAY,50085,8801,579140,
b_43909,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1_merged_579286,569685,
a_43482,0,5,0,1,DART CENTRAL STATION,49618,3_merged_579276,564089,
a_43481,0,5,0,1,DART CENTRAL STATION,49618,3_merged_579276,564088,
a_43482,0,5,0,1,DART CENTRAL STATION,49618,3_merged_579276,564083,
a_43481,0,5,0,1,DART CENTRAL STATION,49618,3_merged_579276,564082,
a_43484,0,5,0,1,DART CENTRAL STATION,49618,3_merged_579276,564081,
a_43481,0,5,0,0,JOHNSTON,49617,3_merged_579276,564080,
a_43484,0,5,0,1,DART CENTRAL STATION,49618,3_merged_579276,564087,
a_43482,0,5,0,1,DART CENTRAL STATION,49618,3_merged_579276,564086,
a_43481,0,5,0,1,DART CENTRAL STATION,49618,3_merged_579276,564085,
a_43484,0,5,0,1,DART CENTRAL STATION,49618,3_merged_579276,564084,
a_43555,0,60,0,0,INGERSOLL/UNIVERSITY,49655,2_merged_579277,564663,
a_43555,0,60,0,0,INGERSOLL/UNIVERSITY,49655,2_merged_579277,564662,
a_43555,0,60,0,0,INGERSOLL/UNIVERSITY,49655,2_merged_579277,564661,
a_43555,0,60,0,0,INGERSOLL/UNIVERSITY,49655,2_merged_579277,564660,
a_43558,0,60,0,1,UNIVERSITY/INGERSOLL,49660,2_merged_579277,564667,
a_43558,0,60,0,1,UNIVERSITY/INGERSOLL,49660,2_merged_579277,564666,
a_43557,0,60,0,1,UNIVERSITY/INGERSOLL,49660,2_merged_579277,564665,
a_43558,0,60,0,1,UNIVERSITY/INGERSOLL,49660,2_merged_579277,564669,
a_43558,0,60,0,1,UNIVERSITY/INGERSOLL,49660,2_merged_579277,564668,
b_43909,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,14201_merged_579293,569682,
a_43528,0,72,0,1,VALLEY JUNCTION VIA MILLS CIVIC,49693,1_merged_579275,565048,
a_43583,0,72,0,1,JORDAN CREEK VIA UNIVERSITY,49692,1_merged_579275,565049,
a_43480,0,5,0,1,DART CENTRAL STATION,49618,2_merged_579277,564067,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565599,
a_43480,0,5,0,1,DART CENTRAL STATION,49618,2_merged_579277,564061,
a_43478,0,5,0,1,DART CENTRAL STATION,49618,2_merged_579277,564060,
a_43478,0,5,0,1,DART CENTRAL STATION,49618,2_merged_579277,564063,
a_43479,0,5,0,1,DART CENTRAL STATION,49618,2_merged_579277,564062,
a_43583,0,72,0,1,VALLEY JUNCTION VIA MILLS CIVIC,49693,1_merged_579275,565040,
a_43528,0,72,0,1,VALLEY JUNCTION VIA MILLS CIVIC,49693,201_merged_579272,565041,
a_43528,0,72,0,1,VALLEY JUNCTION VIA MILLS CIVIC,49693,1_merged_579275,565042,
a_43528,0,72,0,1,VALLEY JUNCTION VIA MILLS CIVIC,49693,1_merged_579275,565043,
a_43477,0,D-LINE,0,1,WESTERN GATEWAY,49771,2_merged_579277,565596,
a_43477,0,D-LINE,0,1,WESTERN GATEWAY,49771,18502_merged_579280,565597,
a_43528,0,72,0,1,VALLEY JUNCTION VIA MILLS CIVIC,49693,1_merged_579275,565046,
a_43528,0,72,0,1,VALLEY JUNCTION VIA MILLS CIVIC,49693,1_merged_579275,565047,
b_44081,0,LINK,0,0,#40 LINK,50089,1_merged_579286,572853,
b_44081,0,LINK,0,0,#40 LINK,50089,1_merged_579286,572852,
b_44081,0,LINK,0,0,#40 LINK,50089,1_merged_579286,572851,
b_44081,0,LINK,0,0,#40 LINK,50089,1_merged_579286,572850,
b_44082,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,1_merged_579286,572857,
b_44082,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,1_merged_579286,572856,
b_44082,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,1_merged_579286,572855,
b_44082,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,1_merged_579286,572854,
b_44082,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,1_merged_579286,572859,
b_44082,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,1_merged_579286,572858,
b_43909,0,15,0,0,#15A 6TH AVENUE TO HARDING / PARK FAIR MALL,49830,1301_merged_579285,569683,
a_43504,0,4,0,0,SE DELAWARE AVE,49607,1_merged_579275,563873,
a_43505,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563872,
a_43502,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563871,
a_43502,0,4,0,0,PARK FAIR MALL,49608,1_merged_579275,563870,
a_43616,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565448,
a_43615,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565449,
a_43507,0,4,0,1,DART CENTRAL STATION,49615,1_merged_579275,563875,
a_43508,0,4,0,0,NON-STOP TO HY-VEE COMMISSARY,49606,1_merged_579275,563874,
a_43616,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565444,
a_43615,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565445,
a_43616,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565446,
a_43615,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565447,
a_43616,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565440,
a_43615,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565441,
a_43616,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565442,
a_43615,0,D-LINE,0,0,STATE CAPITOL,49765,1_merged_579275,565443,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565624,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565625,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565626,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565627,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565620,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565621,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565622,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565623,
b_44246,0,D-LINE,0,1,#42 WESTERN GATEWAY,50084,1_merged_579286,579026,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565628,
a_43618,0,LINK,0,0,CENTER ST PARK & RIDE,49773,1_merged_579275,565629,
a_43376,0,1,0,1,DART CENTRAL STATION,49464,2_merged_579277,561589,
a_43376,0,1,0,0,E 42ND & HUBBELL,49460,2_merged_579277,561588,
a_43377,0,1,0,0,E 42ND & HUBBELL,49460,2_merged_579277,561585,
a_43376,0,1,0,0,E 42ND & HUBBELL,49460,2_merged_579277,561584,
a_43377,0,1,0,0,E 42ND & HUBBELL,49460,2_merged_579277,561587,
b_44255,0,D-LINE,0,0,#42 STATE CAPITOL,50103,17001,579183,
a_43376,0,1,0,0,E 42ND & HUBBELL,49460,2_merged_579277,561581,
a_43377,0,1,0,0,E 42ND & HUBBELL,49460,2_merged_579277,561580,
a_43377,0,1,0,0,E 42ND & HUBBELL,49460,2_merged_579277,561583,
a_43377,0,1,0,0,E 42ND & HUBBELL,49460,2_merged_579277,561582,
b_44249,0,D-LINE,0,1,#42 WESTERN GATEWAY,50085,8801,579079,
b_43908,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,8101_merged_579284,569681,
b_43934,0,3,0,1,#3 UNIVERSITY TO DART CENTRAL STATION,49914,2_merged_579288,570830,
b_43962,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,1_merged_579286,570718,
b_43908,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,14201_merged_579293,569638,
b_43897,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49944,3_merged_579287,571720,
b_43896,0,52,0,1,#52 JORDAN CREEK TO DART CENTRAL STATION,49944,3_merged_579287,571721,
b_44253,0,D-LINE,0,1,#42 WESTERN GATEWAY,50085,8801,579141,
a_43588,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,3_merged_579276,565130,
a_43588,0,72,0,0,JORDAN CREEK VIA MILLS CIVIC,49689,3_merged_579276,565131,
a_43588,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,3_merged_579276,565132,
a_43588,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,3_merged_579276,565133,
a_43588,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,3_merged_579276,565134,
a_43588,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,3_merged_579276,565135,
a_43588,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,3_merged_579276,565136,
a_43588,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,3_merged_579276,565137,
a_43588,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,3_merged_579276,565138,
a_43588,0,72,0,0,VALLEY JUNCTION VIA UNIVERSITY,49690,3_merged_579276,565139,
b_43908,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1301_merged_579285,569640,
b_43909,0,15,0,0,#15A 6TH AVENUE TO HARDING / PARK FAIR MALL,49830,8101_merged_579284,569641,
b_44247,0,D-LINE,0,0,#42 STATE CAPITOL,50078,1_merged_579286,578855,
b_43934,0,17,0,1,#17 HUBBELL AVE TO DART CENTRAL STATION,49896,2_merged_579288,570637,
b_43909,0,15,0,0,#15A 6TH AVENUE TO HARDING / PARK FAIR MALL,49830,201_merged_579283,569644,
b_43909,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,1_merged_579286,569645,
a_43460,0,4,0,0,PARK FAIR MALL,49608,3_merged_579276,563954,
b_43954,0,17,0,1,#17 HUBBELL AVE TO DART CENTRAL STATION,49889,2_merged_579288,570636,
a_43461,0,4,0,0,PARK FAIR MALL,49608,3_merged_579276,563955,
b_43934,0,17,0,0,#17 HUBBELL AVE TO BONDURANT,49882,2_merged_579288,570631,
a_43460,0,4,0,0,PARK FAIR MALL,49608,3_merged_579276,563956,
b_43866,0,15,0,0,#15 6TH AVENUE TO PARK FAIR MALL,49829,3_merged_579287,569821,
b_43952,0,17,0,0,#17 HUBBELL AVE TO ALTOONA,49879,2_merged_579288,570630,
a_43427,0,15,0,0,PARK FAIR MALL,49514,3_merged_579276,562110,
a_43461,0,4,0,0,PARK FAIR MALL,49608,3_merged_579276,563957,
b_44248,0,D-LINE,0,0,#42 STATE CAPITOL,50079,8801,578946,
b_43959,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,3_merged_579287,570836,
a_43460,0,4,0,0,PARK FAIR MALL,49608,3_merged_579276,563950,
b_43953,0,17,0,0,#17 HUBBELL AVE TO ADVENTURELAND,49884,2_merged_579288,570632,
a_43461,0,4,0,0,PARK FAIR MALL,49608,3_merged_579276,563951,
b_44241,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,3_merged_579287,577551,
b_44203,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,3_merged_579287,577550,
b_44241,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,3_merged_579287,577553,
b_44241,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,3_merged_579287,577552,
b_44203,0,72,0,1,#72 WDM VALLEY TO VALLEY WEST MALL,50008,3_merged_579287,577555,
a_43460,0,4,0,0,PARK FAIR MALL,49608,3_merged_579276,563952,
b_44203,0,72,0,1,#72 WDM VALLEY TO VALLEY WEST MALL,50008,3_merged_579287,577557,
b_43943,0,92,0,0,#92 HICKMAN EXPRESS,50039,8101_merged_579284,572517,
b_44241,0,72,0,1,#72 WDM VALLEY TO VALLEY WEST MALL,50008,3_merged_579287,577559,
b_44203,0,72,0,1,#72 WDM VALLEY TO VALLEY WEST MALL,50008,3_merged_579287,577558,
a_43461,0,4,0,0,PARK FAIR MALL,49608,3_merged_579276,563953,
b_44073,0,92,0,0,#92 HICKMAN EXPRESS,50039,1_merged_579286,572514,
a_43518,0,52,0,0,VALLEY WEST/JORDAN CREEK,49625,1_merged_579275,564199,
b_43943,0,92,0,0,#92 HICKMAN EXPRESS,50039,201_merged_579283,572515,
a_43406,0,14,0,0,MERLE HAY MALL,49499,1_merged_579275,561758,
a_43407,0,14,0,0,MERLE HAY MALL,49499,1_merged_579275,561759,
a_43516,0,52,0,0,VALLEY WEST/JORDAN CREEK,49625,1_merged_579275,564198,
a_43406,0,14,0,0,MERLE HAY MALL,49499,1_merged_579275,561754,
a_43406,0,14,0,0,MERLE HAY MALL,49499,1_merged_579275,561755,
a_43406,0,14,0,0,MERLE HAY MALL,49499,1_merged_579275,561756,
a_43407,0,14,0,0,MERLE HAY MALL,49499,1_merged_579275,561757,
a_43406,0,14,0,0,MERLE HAY MALL,49499,1_merged_579275,561751,
a_43406,0,14,0,0,MERLE HAY MALL,49499,1_merged_579275,561752,
a_43406,0,14,0,0,MERLE HAY MALL,49499,1_merged_579275,561753,
b_44204,0,72,0,0,#72 WDM VALLEY TO JORDAN CREEK TOWN CENTER,50007,2_merged_579288,577528,
a_43426,0,15,0,0,PARK FAIR MALL,49514,2_merged_579277,562058,
a_43376,0,15,0,0,PARK FAIR MALL,49514,2_merged_579277,562059,
b_44071,0,8,0,1,#8 FLEUR TO DART CENTRAL STATION,50034,1_merged_579286,572510,
a_43535,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564878,
a_43518,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564879,
a_43376,0,15,0,0,PARK FAIR MALL,49514,2_merged_579277,562052,
a_43426,0,15,0,0,PARK FAIR MALL,49514,2_merged_579277,562053,
a_43518,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564874,
a_43534,0,7,0,1,DART CENTRAL STATION,49685,1_merged_579275,564875,
a_43426,0,15,0,0,PARK FAIR MALL,49514,2_merged_579277,562056,
a_43377,0,15,0,0,PARK FAIR MALL,49514,2_merged_579277,562057,
a_43377,0,15,0,0,PARK FAIR MALL,49514,2_merged_579277,562054,
a_43426,0,15,0,0,PARK FAIR MALL,49514,2_merged_579277,562055,
b_43962,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,1_merged_579286,570684,
b_43977,0,4,0,0,#4 E 14TH TO SE DELAWARE AVE,49923,1_merged_579286,571347,
b_43937,0,3,0,0,#3 UNIVERSITY TO VALLEY WEST MALL,49910,2_merged_579288,570785,
b_44250,0,D-LINE,0,1,#42 WESTERN GATEWAY,50085,8801,579076,
b_44070,0,8,0,1,#8 FLEUR TO DART CENTRAL STATION,50037,1_merged_579286,572507,
b_43979,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49926,1_merged_579286,571412,
b_43866,0,1,0,1,DART CENTRAL STATION,49777,3_merged_579287,569413,
b_43979,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49926,1_merged_579286,571410,
b_43979,0,4,0,1,#4 E 14TH TO DART CENTRAL STATION,49926,1_merged_579286,571411,
b_43983,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,2_merged_579288,571416,
b_43983,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,2_merged_579288,571417,
b_43983,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,2_merged_579288,571414,
b_43866,0,1,0,0,E 42ND & HUBBELL,49776,3_merged_579287,569412,
b_43983,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,2_merged_579288,571418,
b_43983,0,4,0,0,#4 E 14TH TO PARK FAIR MALL,49922,2_merged_579288,571419,
b_43866,0,1,0,0,E 42ND & HUBBELL,49774,3_merged_579287,569411,
a_43379,0,15,0,1,DART CENTRAL STATION,49521,3_merged_579276,562131,
